Timestamp,Labels,I_w_BLO_Weg,O_w_BLO_power,O_w_BLO_voltage,I_w_BHL_Weg,O_w_BHL_power,O_w_BHL_voltage,I_w_BHR_Weg,O_w_BHR_power,O_w_BHR_voltage,I_w_BRU_Weg,O_w_BRU_power,O_w_BRU_voltage,I_w_HR_Weg,O_w_HR_power,O_w_HR_voltage,I_w_HL_Weg,O_w_HL_power,O_w_HL_voltage
5.28700256347656,0,-108,0,0,506,24396,57,477,30,1,573,0,0,-833,8312,26,-833,27117,31
5.33300018310547,0,-108,0,0,506,24396,57,477,30,1,573,0,0,-833,8312,26,-833,27117,31
5.39299774169922,0,-108,0,0,506,24396,57,477,30,1,573,0,0,-833,8312,26,-833,27117,31
5.43699645996094,0,-108,0,0,506,24396,57,477,30,1,573,0,0,-833,8312,26,-833,27117,31
5.49600219726563,0,-108,0,0,584,23490,58,477,20,1,573,0,0,-833,8052,26,-833,27407,31
5.59600067138672,0,-108,0,0,584,23490,58,477,20,1,573,0,0,-833,8052,26,-833,27407,31
5.64099884033203,0,-108,0,0,584,23490,58,477,20,1,573,0,0,-833,8052,26,-833,27407,31
5.69899749755859,0,0,202,2,662,21654,55,477,12,1,573,0,0,-833,4672,24,-833,26972,29
5.74099731445313,0,0,202,2,662,21654,55,477,12,1,573,0,0,-833,4672,24,-833,26972,29
5.802001953125,0,0,202,2,662,21654,55,477,12,1,573,0,0,-833,4672,24,-833,26972,29
5.86599731445313,0,37,23348,54,741,20295,55,477,6,0,573,0,0,-833,4408,24,-833,25957,31
5.947998046875,0,37,23348,54,741,20295,55,477,6,0,573,0,0,-833,4408,24,-833,25957,31
6.00499725341797,0,37,23348,54,741,20295,55,477,6,0,573,0,0,-833,4408,24,-833,25957,31
6.06099700927734,0,37,23348,54,741,20295,55,477,6,0,573,0,0,-833,4408,24,-833,25957,31
6.10900115966797,0,116,20034,54,819,25636,58,477,1,1,573,0,0,-833,4168,26,-833,28550,31
6.14599609375,0,116,20034,54,819,25636,58,477,1,1,573,0,0,-833,4168,26,-833,28550,31
6.21499633789063,0,116,20034,54,819,25636,58,477,1,1,573,0,0,-833,4168,26,-833,28550,31
6.32699584960938,0,116,20034,54,819,25636,58,477,1,1,573,0,0,-833,4168,26,-833,28550,31
6.37100219726563,0,192,26680,58,877,1116,12,477,0,0,573,0,0,-833,4096,24,-833,23057,29
6.43099975585938,0,192,26680,58,877,1116,12,477,0,0,573,0,0,-833,4096,24,-833,23057,29
6.49299621582031,0,192,26680,58,877,1116,12,477,0,0,573,0,0,-833,4096,24,-833,23057,29
6.53800201416016,0,192,26680,58,877,1116,12,477,0,0,573,0,0,-833,4096,24,-833,23057,29
6.58499908447266,0,272,27028,58,878,162,2,477,0,0,573,0,0,-833,4048,26,-833,15562,29
6.70800018310547,0,272,27028,58,878,162,2,477,0,0,573,0,0,-833,4048,26,-833,15562,29
6.75199890136719,0,272,27028,58,878,162,2,477,0,0,573,0,0,-833,4048,26,-833,15562,29
6.80699920654297,0,350,24738,57,878,56,2,477,0,0,573,0,0,-833,3856,24,-833,12997,27
6.85299682617188,0,350,24738,57,878,56,2,477,0,0,573,0,0,-833,3856,24,-833,12997,27
6.91400146484375,0,350,24738,57,878,56,2,477,0,0,573,0,0,-833,3856,24,-833,12997,27
7.01699829101563,0,428,26220,57,878,35,1,477,0,0,573,0,0,-833,4096,24,-833,10702,27
7.06099700927734,0,428,26220,57,878,35,1,477,0,0,573,0,0,-833,4096,24,-833,10702,27
7.11799621582031,0,428,26220,57,878,35,1,477,0,0,573,0,0,-833,4096,24,-833,10702,27
7.19000244140625,0,507,21065,54,878,0,0,477,0,0,573,0,0,-833,4096,24,-833,7298,26
7.27999877929688,0,507,21065,54,878,0,0,477,0,0,573,0,0,-833,4096,24,-833,7298,26
7.32399749755859,0,507,21065,54,878,0,0,477,0,0,573,0,0,-833,4096,24,-833,7298,26
7.38099670410156,0,507,21065,54,878,0,0,477,0,0,573,0,0,-833,4096,24,-833,7298,26
7.42800140380859,0,507,21065,54,878,0,0,477,0,0,573,0,0,-833,4096,24,-833,7298,26
7.48400115966797,0,572,13760,40,878,0,1,477,0,0,573,0,0,-833,6908,24,-833,7038,26
7.5469970703125,0,572,13760,40,878,0,1,477,0,0,573,0,0,-833,6908,24,-833,7038,26
7.59799957275391,0,572,13760,40,878,0,1,477,0,0,573,0,0,-833,6908,24,-833,7038,26
7.69699859619141,0,615,1044,9,878,0,0,477,0,0,573,0,0,-833,7116,24,-833,7298,26
7.75699615478516,0,615,1044,9,878,0,0,477,0,0,573,0,0,-833,7116,24,-833,7298,26
7.81199645996094,0,615,1044,9,878,0,0,477,0,0,573,0,0,-833,7116,24,-833,7298,26
7.85599517822266,0,615,1044,9,878,0,0,477,0,0,573,0,0,-833,7116,24,-833,7298,26
7.91200256347656,0,582,21060,54,878,0,0,477,0,0,573,0,0,-833,3043,24,-833,7844,26
7.95999908447266,0,582,21060,54,878,0,0,477,0,0,573,0,0,-833,3043,24,-833,7844,26
8.02999877929688,0,582,21060,54,878,0,0,477,0,0,573,0,0,-833,3043,24,-833,7844,26
8.08100128173828,0,582,21060,54,878,0,0,477,0,0,573,0,0,-833,3043,24,-833,7844,26
8.18699645996094,0,508,23142,57,878,0,0,477,0,0,573,0,0,-833,7168,26,-833,5632,26
8.24199676513672,0,508,23142,57,878,0,0,477,0,0,573,0,0,-833,7168,26,-833,5632,26
8.28599548339844,0,508,23142,57,878,0,0,477,0,0,573,0,0,-833,7168,26,-833,5632,26
8.34600067138672,0,429,20412,54,878,0,0,477,0,0,573,0,0,-833,7168,24,-833,9092,26
8.39699554443359,0,429,20412,54,878,0,0,477,0,0,573,0,0,-833,7168,24,-833,9092,26
8.5,0,429,20412,54,878,0,0,477,0,0,573,0,0,-833,7168,24,-833,9092,26
8.55699920654297,0,429,20412,54,878,0,0,477,0,0,573,0,0,-833,7168,24,-833,9092,26
8.60099792480469,0,352,22857,57,878,0,0,477,0,0,573,0,0,-833,7168,24,-833,9690,26
8.65599822998047,0,352,22857,57,878,0,0,477,0,0,573,0,0,-833,7168,24,-833,9690,26
8.75599670410156,0,352,22857,57,878,0,0,477,0,0,573,0,0,-833,7168,24,-833,9690,26
8.75599670410156,0,273,23520,56,878,0,0,477,0,0,573,0,0,-833,4336,24,-833,10366,26
8.87100219726563,0,273,23520,56,878,0,0,477,0,0,573,0,0,-833,4336,24,-833,10366,26
8.92600250244141,0,273,23520,56,878,0,0,477,0,0,573,0,0,-833,4336,24,-833,10366,26
8.97000122070313,0,195,25190,55,-25,28670,60,477,0,0,573,0,0,-833,4336,24,-833,12106,27
9.02199554443359,0,195,25190,55,-25,28670,60,477,0,0,573,0,0,-833,4336,24,-833,12106,27
9.072998046875,0,195,25190,55,-25,28670,60,477,0,0,573,0,0,-833,4336,24,-833,12106,27
9.18799591064453,0,195,25190,55,-25,28670,60,477,0,0,573,0,0,-833,7428,26,-833,12106,27
9.24299621582031,0,115,19855,55,-106,18954,54,477,0,0,573,0,0,-833,7428,26,-833,13753,27
9.28700256347656,0,115,19855,55,-106,18954,54,477,0,0,573,0,0,-833,7428,26,-833,13753,27
9.34400177001953,0,115,19855,55,-106,18954,54,477,0,0,573,0,0,-833,7428,26,-833,13753,27
9.40000152587891,0,115,19855,55,-106,18954,54,477,0,0,573,0,0,-833,7428,26,-833,13753,27
9.45299530029297,0,37,14637,51,-183,22120,56,477,0,0,573,0,0,-833,4600,24,-833,15265,27
9.57399749755859,0,37,14637,51,-183,22120,56,477,0,0,573,0,0,-833,4600,24,-833,15265,27
9.61799621582031,0,37,14637,51,-183,22120,56,477,0,0,573,0,0,-833,4600,24,-833,15265,27
9.67299652099609,0,8,83,1,-263,23769,58,477,0,0,573,0,0,-833,4600,24,-833,20302,29
9.72100067138672,0,8,83,1,-263,23769,58,477,0,0,573,0,0,-833,4600,24,-833,20302,29
9.7760009765625,0,8,83,1,-263,23769,58,477,0,0,573,0,0,-833,4600,24,-833,20302,29
9.86799621582031,0,8,83,1,-263,23769,58,477,0,0,573,0,0,-833,4600,24,-833,20302,29
9.927001953125,0,8,62,0,-321,913,11,477,0,0,573,0,0,-752,17648,225,-749,12578,221
9.97799682617188,0,8,62,0,-321,913,11,477,0,0,573,0,0,-752,17648,225,-749,12578,221
10.0219955444336,0,8,62,0,-321,913,11,477,0,0,573,0,0,-752,17648,225,-749,12578,221
10.1240005493164,0,8,0,0,-322,130,2,477,0,0,573,0,0,-403,29050,443,-396,16602,455
10.1800003051758,0,8,0,0,-322,130,2,477,0,0,573,0,0,-403,29050,443,-396,16602,455
10.2259979248047,0,8,0,0,-322,130,2,477,0,0,573,0,0,-403,29050,443,-396,16602,455
10.2679977416992,0,8,0,0,-322,130,2,477,0,0,573,0,0,-403,29050,443,-396,16602,455
10.3259963989258,0,8,0,0,-322,130,2,477,0,0,573,0,0,-403,29050,443,-396,16602,455
10.4400024414063,0,8,0,0,-322,28,1,477,0,0,573,0,0,-67,23508,177,-64,28908,180
10.484001159668,0,8,0,0,-322,28,1,477,0,0,573,0,0,-67,23508,177,-64,28908,180
10.5390014648438,0,8,0,0,-322,28,1,477,0,0,573,0,0,-67,23508,177,-64,28908,180
10.5830001831055,0,8,0,0,0,94,2,477,0,0,573,0,0,0,7038,26,0,8752,26
10.6829986572266,0,8,0,0,0,94,2,477,0,0,573,0,0,0,7038,26,0,8752,26
10.6829986572266,0,8,0,0,0,94,2,477,0,0,573,0,0,0,7038,26,0,8752,26
10.806999206543,0,8,0,0,-56,26488,55,477,0,0,573,0,0,0,3606,26,0,10756,24
10.8509979248047,0,8,0,0,-56,26488,55,477,0,0,573,0,0,0,3606,26,0,10756,24
10.9069976806641,0,8,0,0,-56,26488,55,477,0,0,573,0,0,0,3606,26,0,10756,24
10.952995300293,0,8,0,0,-56,26488,55,477,0,0,573,0,0,0,3606,26,0,10756,24
11.056999206543,0,8,0,0,-134,26163,57,477,1,1,573,0,0,0,4386,26,0,8080,24
11.1019973754883,0,8,0,0,-134,26163,57,477,1,1,573,0,0,0,4386,26,0,8080,24
11.1589965820313,0,8,0,0,-134,26163,57,477,1,1,573,0,0,0,4386,26,0,8080,24
11.2040023803711,0,8,0,0,-212,24528,57,477,1,1,573,0,0,0,5322,24,0,11874,26
11.2600021362305,0,8,0,0,-212,24528,57,477,1,1,573,0,0,0,5322,24,0,11874,26
11.359001159668,0,8,0,0,-212,24528,57,477,1,1,573,0,0,0,5322,24,0,11874,26
11.4079971313477,0,8,0,0,-212,24528,57,477,1,1,573,0,0,0,5322,24,0,11874,26
11.463996887207,0,8,0,0,-212,24528,57,477,1,1,573,0,0,0,5322,24,0,11874,26
11.5250015258789,0,8,0,0,-290,23240,55,477,0,0,573,0,0,0,6232,26,0,12576,26
11.5690002441406,0,8,0,0,-290,23240,55,477,0,0,573,0,0,0,6232,26,0,12576,26
11.6790008544922,0,8,0,0,-290,23240,55,477,0,0,573,0,0,0,6232,26,0,12576,26
11.7239990234375,0,8,0,0,-368,26520,58,-36,20680,55,573,0,0,0,6908,24,0,12966,26
11.7799987792969,0,8,0,0,-368,26520,58,-36,20680,55,573,0,0,0,6908,24,0,12966,26
11.8300018310547,0,8,0,0,-368,26520,58,-36,20680,55,573,0,0,0,6908,24,0,12966,26
11.9309997558594,0,8,0,0,-448,21010,55,-116,18645,55,573,0,0,0,10106,26,0,8752,26
11.9860000610352,0,8,0,0,-448,21010,55,-116,18645,55,573,0,0,0,10106,26,0,8752,26
12.0410003662109,0,8,0,0,-448,21010,55,-116,18645,55,573,0,0,0,10106,26,0,8752,26
12.0849990844727,0,8,0,0,-525,11748,44,-193,21010,55,573,0,0,0,13834,27,0,11484,24
12.1429977416992,0,8,0,0,-525,11748,44,-193,21010,55,573,0,0,0,13834,27,0,11484,24
12.2109985351563,0,8,0,0,-525,11748,44,-193,21010,55,573,0,0,0,13834,27,0,11484,24
12.265998840332,0,8,0,0,-525,11748,44,-193,21010,55,573,0,0,0,13834,27,0,11484,24
12.3689956665039,0,8,0,0,-525,11748,44,-193,21010,55,573,0,0,0,13834,27,0,11484,24
12.4150009155273,0,8,0,0,-545,276,3,-274,28768,58,573,0,0,0,19432,27,0,7720,23
12.4720001220703,0,8,0,0,-545,276,3,-274,28768,58,573,0,0,0,19432,27,0,7720,23
12.5219955444336,0,8,0,0,-545,276,3,-274,28768,58,573,0,0,0,19432,27,0,7720,23
12.5769958496094,0,8,0,0,-546,172,2,-352,21784,55,573,0,0,0,21259,29,0,5090,24
12.6259994506836,0,8,0,0,-546,172,2,-352,21784,55,573,0,0,0,21259,29,0,5090,24
12.7259979248047,0,8,0,0,-546,172,2,-352,21784,55,573,0,0,0,21259,29,0,5090,24
12.7859954833984,0,8,0,0,-546,79,1,-431,19950,57,573,0,0,0,22477,29,0,4262,26
12.8300018310547,0,8,0,0,-546,79,1,-431,19950,57,573,0,0,0,22477,29,0,4262,26
12.8870010375977,0,8,0,0,-546,79,1,-431,19950,57,573,0,0,0,22477,29,0,4262,26
12.9869995117188,0,8,0,0,-546,54,1,-508,23632,55,573,0,0,0,22970,31,0,5872,23
13.0419998168945,0,8,0,0,-546,54,1,-508,23632,55,573,0,0,0,22970,31,0,5872,23
13.0979995727539,0,8,0,0,-546,54,1,-508,23632,55,573,0,0,0,22970,31,0,5872,23
13.1419982910156,0,8,0,0,-546,54,1,-508,23632,55,573,0,0,0,22970,31,0,5872,23
13.1879959106445,0,8,0,0,-546,35,1,-587,21224,56,573,0,0,0,22825,29,0,5008,24
13.2979965209961,0,8,0,0,-546,35,1,-587,21224,56,573,0,0,0,22825,29,0,5008,24
13.3559951782227,0,8,0,0,-546,35,1,-587,21224,56,573,0,0,0,22825,29,0,5008,24
13.4000015258789,0,8,0,0,-546,0,0,-666,20888,55,-7,19800,44,0,22593,29,0,2974,24
13.4570007324219,0,8,0,0,-546,0,0,-666,20888,55,-7,19800,44,0,22593,29,0,2974,24
13.5120010375977,0,8,0,0,-546,0,0,-666,20888,55,-7,19800,44,0,22593,29,0,2974,24
13.6129989624023,0,8,0,0,-546,0,0,-666,20888,55,-7,19800,44,0,22593,29,0,2974,24
13.6699981689453,0,8,0,0,-546,0,0,-666,20888,55,-7,19800,44,0,22593,29,0,2974,24
13.713996887207,0,8,0,0,-546,13,0,-745,17391,51,-85,19396,54,0,16426,27,0,5008,23
13.7829971313477,0,8,0,0,-546,13,0,-745,17391,51,-85,19396,54,0,16426,27,0,5008,23
13.8269958496094,0,8,0,0,-546,13,0,-745,17391,51,-85,19396,54,0,16426,27,0,5008,23
13.8860015869141,0,8,0,0,-545,0,0,-824,15714,54,-163,20862,57,0,13807,27,0,4528,24
13.931999206543,0,8,0,0,-545,0,0,-824,15714,54,-163,20862,57,0,13807,27,0,4528,24
14.0439987182617,0,8,0,0,-545,0,0,-824,15714,54,-163,20862,57,0,13807,27,0,4528,24
14.1019973754883,0,8,0,0,-545,0,0,-873,90,2,-240,29013,57,0,10080,26,0,4528,23
14.1569976806641,0,8,0,0,-545,0,0,-873,90,2,-240,29013,57,0,10080,26,0,4528,23
14.2009963989258,0,8,0,0,-545,0,0,-873,90,2,-240,29013,57,0,10080,26,0,4528,23
14.2590026855469,0,8,0,0,-545,0,0,-873,90,2,-240,29013,57,0,10080,26,0,4528,23
14.3600006103516,0,8,0,0,-545,0,0,-873,81,0,-320,22568,56,0,7584,26,0,2974,24
14.4229965209961,0,8,0,0,-545,0,0,-873,81,0,-320,22568,56,0,7584,26,0,2974,24
14.4669952392578,0,8,0,0,-545,0,0,-873,81,0,-320,22568,56,0,7584,26,0,2974,24
14.5250015258789,0,8,0,0,-545,0,0,-873,81,0,-320,22568,56,0,7584,26,0,2974,24
14.5800018310547,0,8,0,0,-545,0,0,-873,0,0,-398,22743,57,0,2704,26,0,4576,24
14.6289978027344,0,8,0,0,-545,0,0,-873,0,0,-398,22743,57,0,2704,26,0,4576,24
14.7330017089844,0,8,0,0,-545,0,0,-873,0,0,-398,22743,57,0,2704,26,0,4576,24
14.7829971313477,0,8,0,0,-545,0,0,-873,0,0,-476,23100,55,0,4672,26,0,2974,24
14.8379974365234,0,8,0,0,-545,0,0,-873,0,0,-476,23100,55,0,4672,26,0,2974,24
14.8840026855469,0,8,0,0,-545,0,0,-873,0,0,-476,23100,55,0,4672,26,0,2974,24
14.9449996948242,0,8,0,0,-545,0,0,-873,0,0,-555,18144,55,0,1960,24,0,4528,24
15.0400009155273,0,8,0,0,-545,0,0,-873,0,0,-555,18144,55,0,1960,24,0,4528,24
15.1049957275391,0,8,0,0,-545,0,0,-873,0,0,-555,18144,55,0,1960,24,0,4528,24
15.1529998779297,0,8,0,0,-545,0,0,-873,0,0,-555,18144,55,0,1960,24,0,4528,24
0,0,-105,0,0,0,0,0,-1256,0,0,-11,12408,43,0,6232,24,0,11094,24
0.0460052490234375,0,-105,0,0,0,0,0,-1256,0,0,-11,12408,43,0,6232,24,0,11094,24
0.161003112792969,0,-105,0,0,0,0,0,-1256,0,0,-11,12408,43,0,6232,24,0,11094,24
0.21600341796875,0,-105,0,0,0,0,0,-1256,0,0,4,24339,57,0,3304,26,0,10756,24
0.261001586914063,0,-105,0,0,0,0,0,-1256,0,0,4,24339,57,0,3304,26,0,10756,24
0.334999084472656,0,-105,0,0,0,0,0,-1256,0,0,4,24339,57,0,3304,26,0,10756,24
0.3800048828125,0,-105,0,0,0,0,0,-1256,0,0,4,24339,57,0,3304,26,0,10756,24
0.436004638671875,0,-105,0,0,0,0,0,-1256,0,0,84,20496,56,0,5842,24,0,5734,23
0.53900146484375,0,-105,0,0,0,0,0,-1256,0,0,84,20496,56,0,5842,24,0,5734,23
0.583000183105469,0,-105,0,0,0,0,0,-1256,0,0,84,20496,56,0,5842,24,0,5734,23
0.648002624511719,0,-105,0,0,0,0,0,-1256,0,0,162,22064,56,0,5842,26,0,7048,24
0.694999694824219,0,-105,0,0,0,0,0,-1256,0,0,162,22064,56,0,5842,26,0,7048,24
0.762001037597656,0,-105,0,0,0,0,0,-1256,0,0,162,22064,56,0,5842,26,0,7048,24
0.817001342773438,0,-105,0,0,0,0,0,-1256,0,0,240,22385,56,0,5582,24,0,7048,24
0.894004821777344,0,-105,0,0,0,0,0,-1256,0,0,240,22385,56,0,5582,24,0,7048,24
0.938003540039063,0,-105,0,0,0,0,0,-1256,0,0,240,22385,56,0,5582,24,0,7048,24
0.994003295898438,0,-105,0,0,0,0,0,-1256,0,0,240,22385,56,0,5582,24,0,7048,24
1.10200500488281,0,-105,0,0,0,0,0,-1256,0,0,240,22385,56,0,5582,24,0,7048,24
1.14600372314453,0,-105,0,0,0,0,0,-1256,0,0,320,22230,57,0,5582,26,0,7048,24
1.20100402832031,0,-105,0,0,0,0,0,-1256,0,0,320,22230,57,0,5582,26,0,7048,24
1.24500274658203,0,-105,0,0,0,0,0,-1256,0,0,320,22230,57,0,5582,26,0,7048,24
1.30000305175781,0,-105,0,0,0,0,0,39,20358,54,398,24310,55,0,7246,26,0,10366,24
1.34500122070313,0,-105,0,0,0,0,0,39,20358,54,398,24310,55,0,7246,26,0,10366,24
1.41600036621094,0,-105,0,0,0,0,0,39,20358,54,398,24310,55,0,7246,26,0,10366,24
1.46200561523438,0,-105,0,0,0,0,0,39,20358,54,398,24310,55,0,7246,26,0,10366,24
1.56300354003906,0,-105,0,0,0,0,0,118,19768,56,477,18684,54,0,12997,26,0,10028,26
1.62100219726563,0,-105,0,0,0,0,0,118,19768,56,477,18684,54,0,12997,26,0,10028,26
1.66500091552734,0,-105,0,0,0,0,0,118,19768,56,477,18684,54,0,12997,26,0,10028,26
1.71700286865234,0,-105,0,0,0,86,0,196,17888,52,554,9460,43,0,16237,29,0,10366,23
1.83100128173828,0,-105,0,0,0,86,0,196,17888,52,554,9460,43,0,16237,29,0,10366,23
1.88600158691406,0,-105,0,0,0,86,0,196,17888,52,554,9460,43,0,16237,29,0,10366,23
1.93000030517578,0,-105,0,0,0,86,0,196,17888,52,554,9460,43,0,16237,29,0,10366,23
1.98900604248047,0,-105,0,0,0,86,0,196,17888,52,554,9460,43,0,16237,29,0,10366,23
2.04399871826172,0,-105,0,0,0,0,0,274,20515,55,573,0,0,0,25946,29,0,5090,26
2.08900451660156,0,-105,0,0,0,0,0,274,20515,55,573,0,0,0,25946,29,0,5090,26
2.19599914550781,0,-105,0,0,0,0,0,274,20515,55,573,0,0,0,25946,29,0,5090,26
2.25400543212891,0,-105,0,0,0,0,0,354,19488,56,573,0,0,0,14708,34,0,25551,31
2.29800415039063,0,-105,0,0,0,0,0,354,19488,56,573,0,0,0,14708,34,0,25551,31
2.35500335693359,0,-105,0,0,0,0,0,354,19488,56,573,0,0,0,14708,34,0,25551,31
2.45500183105469,0,-105,0,0,0,0,0,391,1020,6,573,0,0,-133,4732,359,-137,14129,358
2.51200103759766,0,-105,0,0,0,0,0,391,1020,6,573,0,0,-133,4732,359,-137,14129,358
2.57199859619141,0,-105,0,0,0,0,0,391,1020,6,573,0,0,-133,4732,359,-137,14129,358
2.61600494384766,0,-105,0,0,0,0,0,391,504,4,573,0,0,-525,18488,435,-531,25944,440
2.67400360107422,0,-105,0,0,0,0,0,391,504,4,573,0,0,-525,18488,435,-531,25944,440
2.71900177001953,0,-105,0,0,0,0,0,391,504,4,573,0,0,-525,18488,435,-531,25944,440
2.82199859619141,0,-105,0,0,0,0,0,391,504,4,573,0,0,-525,18488,435,-531,25944,440
2.88400268554688,0,-105,0,0,0,0,0,391,18,0,573,0,0,-799,19490,164,-801,26324,157
2.92800140380859,0,-105,0,0,0,0,0,391,18,0,573,0,0,-799,19490,164,-801,26324,157
2.99800109863281,0,-105,0,0,0,0,0,391,18,0,573,0,0,-799,19490,164,-801,26324,157
3.04299926757813,0,-105,0,0,0,0,0,0,6354,19,573,0,0,-832,2688,31,-832,22303,31
3.14300537109375,0,-105,0,0,0,0,0,0,6354,19,573,0,0,-832,2688,31,-832,22303,31
3.18900299072266,0,-105,0,0,0,0,0,0,6354,19,573,0,0,-832,2688,31,-832,22303,31
3.24800109863281,0,-105,0,0,0,0,0,70,19305,56,573,0,0,-833,19801,29,-833,21955,29
3.29700469970703,0,-105,0,0,0,0,0,70,19305,56,573,0,0,-833,19801,29,-833,21955,29
3.37100219726563,0,-105,0,0,0,0,0,70,19305,56,573,0,0,-833,19801,29,-833,21955,29
3.41600036621094,0,-105,0,0,0,0,0,70,19305,56,573,0,0,-833,19801,29,-833,21955,29
3.52000427246094,0,-105,0,0,0,0,0,149,22116,57,573,0,0,-833,20476,29,-833,21201,27
3.57600402832031,0,-105,0,0,0,0,0,149,22116,57,573,0,0,-833,20476,29,-833,21201,27
3.62000274658203,0,-105,0,0,0,0,0,149,22116,57,573,0,0,-833,20476,29,-833,21201,27
3.67600250244141,0,-105,0,0,0,0,0,149,22116,57,573,0,0,-833,20476,29,-833,21201,27
3.73000335693359,0,-105,0,0,0,0,0,229,20176,54,573,0,0,-833,14590,27,-833,16507,27
3.83000183105469,0,-105,0,0,0,0,0,229,20176,54,573,0,0,-833,14590,27,-833,16507,27
3.87400054931641,0,-105,0,0,0,0,0,229,20176,54,573,0,0,-833,14590,27,-833,16507,27
3.93000030517578,0,-105,0,0,0,0,0,229,20176,54,573,0,0,-833,14590,27,-833,16507,27
3.9739990234375,0,-105,0,0,42,22220,56,307,19690,55,573,0,0,-833,12997,26,-833,15454,29
4.03600311279297,0,-105,0,0,42,22220,56,307,19690,55,573,0,0,-833,12997,26,-833,15454,29
4.13899993896484,0,-105,0,0,42,22220,56,307,19690,55,573,0,0,-833,12997,26,-833,15454,29
4.19200134277344,0,-105,0,0,42,22220,56,307,19690,55,573,0,0,-833,12997,26,-833,15454,29
4.24900054931641,0,-105,0,0,121,21285,56,386,20216,56,573,0,0,-833,10496,26,-833,14914,27
4.30599975585938,0,-105,0,0,121,21285,56,386,20216,56,573,0,0,-833,10496,26,-833,14914,27
4.35000610351563,0,-105,0,0,121,21285,56,386,20216,56,573,0,0,-833,10496,26,-833,14914,27
4.46099853515625,0,-105,0,0,194,26600,56,459,6966,41,573,0,0,-833,9430,26,-833,14428,27
4.5050048828125,0,-105,0,0,194,26600,56,459,6966,41,573,0,0,-833,9430,26,-833,14428,27
4.552001953125,0,-105,0,0,194,26600,56,459,6966,41,573,0,0,-833,9430,26,-833,14428,27
4.61299896240234,0,-105,0,0,273,23655,57,477,0,0,573,0,0,-833,8312,26,-833,19577,29
4.66799926757813,0,-105,0,0,273,23655,57,477,0,0,573,0,0,-833,8312,26,-833,19577,29
4.76900482177734,0,-105,0,0,273,23655,57,477,0,0,573,0,0,-833,8312,26,-833,19577,29
4.82700347900391,0,-105,0,0,351,25935,58,477,0,0,573,0,0,-833,7428,26,-833,21781,29
4.87400054931641,0,-105,0,0,351,25935,58,477,0,0,573,0,0,-833,7428,26,-833,21781,29
4.92800140380859,0,-105,0,0,351,25935,58,477,0,0,573,0,0,-833,7428,26,-833,21781,29
4.97700500488281,0,-105,0,0,351,25935,58,477,0,0,573,0,0,-833,7428,26,-833,21781,29
5.08000183105469,0,-105,0,0,434,23800,56,477,0,0,573,0,0,-833,6908,24,-833,27372,31
5.12699890136719,0,-105,0,0,434,23800,56,477,0,0,573,0,0,-833,6908,24,-833,27372,31
5.17100524902344,0,-105,0,0,434,23800,56,477,0,0,573,0,0,-833,6908,24,-833,27372,31
5.22800445556641,0,-105,0,0,434,23800,56,477,0,0,573,0,0,-833,6908,24,-833,27372,31
5.29399871826172,0,-105,0,0,434,23800,56,477,0,0,573,0,0,-833,6908,24,-833,27372,31
5.33300018310547,0,-105,0,0,512,21603,57,477,0,0,573,0,0,-833,6388,24,-833,29263,31
5.44599914550781,0,-105,0,0,512,21603,57,477,0,0,573,0,0,-833,6388,24,-833,29263,31
5.49000549316406,0,-105,0,0,512,21603,57,477,0,0,573,0,0,-833,6388,24,-833,29263,31
5.552001953125,0,-105,0,0,590,26042,58,477,0,0,573,0,0,-833,3616,26,-833,30627,29
5.5989990234375,0,-105,0,0,590,26042,58,477,0,0,573,0,0,-833,3616,26,-833,30627,29
5.64600372314453,0,-105,0,0,590,26042,58,477,0,0,573,0,0,-833,3616,26,-833,30627,29
5.75600433349609,0,0,840,6,669,18824,52,477,0,0,573,0,0,-833,3616,24,-833,30937,29
5.802001953125,0,0,840,6,669,18824,52,477,0,0,573,0,0,-833,3616,24,-833,30937,29
5.86100006103516,0,0,840,6,669,18824,52,477,0,0,573,0,0,-833,3616,24,-833,30937,29
5.91600036621094,0,0,840,6,669,18824,52,477,0,0,573,0,0,-833,3616,24,-833,30937,29
5.95999908447266,0,40,24246,54,747,18975,55,477,0,0,573,0,0,-833,2560,26,-833,30472,31
6.01000213623047,0,40,24246,54,747,18975,55,477,0,0,573,0,0,-833,2560,26,-833,30472,31
6.12000274658203,0,40,24246,54,747,18975,55,477,0,0,573,0,0,-833,2560,26,-833,30472,31
6.17800140380859,0,119,21560,55,825,20680,56,477,0,0,573,0,0,-833,6908,24,-833,25116,31
6.22200012207031,0,119,21560,55,825,20680,56,477,0,0,573,0,0,-833,6908,24,-833,25116,31
6.27899932861328,0,119,21560,55,825,20680,56,477,0,0,573,0,0,-833,6908,24,-833,25116,31
6.375,0,197,22504,58,880,208,4,477,0,0,573,0,0,-833,4336,26,-833,23057,31
6.43299865722656,0,197,22504,58,880,208,4,477,0,0,573,0,0,-833,4336,26,-833,23057,31
6.49200439453125,0,197,22504,58,880,208,4,477,0,0,573,0,0,-833,4336,26,-833,23057,31
6.54700469970703,0,197,22504,58,880,208,4,477,0,0,573,0,0,-833,4336,26,-833,23057,31
6.59100341796875,0,197,22504,58,880,208,4,477,0,0,573,0,0,-833,4336,26,-833,23057,31
6.6510009765625,0,274,25593,56,880,0,0,477,0,0,573,0,0,-833,7428,26,-833,14239,29
